seed,family_percentage,leak,pheno,r
14,0.4,False,age,0.21704746237464922
14,0.4,True,attn,0.1301111555894177
14,0.4,False,attn,0.1290357556761404
14,0.4,True,mr,0.22529126380376463
14,0.4,False,mr,0.2219561216949321
14,0.3,True,age,0.2447384281484335
14,0.3,False,age,0.2444150891060411
14,0.3,True,attn,0.13224029521199282
14,0.3,False,attn,0.12374434701456022
14,0.3,True,mr,0.24259087825392864
14,0.3,False,mr,0.24502444404410517
15,1.0,True,age,0.24590980752278777
15,1.0,False,age,0.2003744695026324
15,1.0,True,attn,0.06437177286309771
15,1.0,False,attn,0.022826689485247242
15,1.0,True,mr,0.15971334361896064
15,1.0,False,mr,0.19717089304076402
15,0.9,True,age,0.20198611797482927
15,0.9,False,age,0.1991808806112907
15,0.9,True,attn,0.04939072848681907
15,0.9,False,attn,0.023981468759526937
15,0.9,True,mr,0.16732590033380282
15,0.9,False,mr,0.17445082120083863
15,0.8,True,age,0.18932624467538767
15,0.8,False,age,0.2017106160664449
15,0.8,True,attn,0.09444744118719713
15,0.8,False,attn,0.07305444618655961
15,0.8,True,mr,0.1928481748254647
15,0.8,False,mr,0.19047628597415012
15,0.7,True,age,0.1979688749926035
15,0.7,False,age,0.18519578133107437
15,0.7,True,attn,0.07331571646514914
15,0.7,False,attn,0.10267047332728357
15,0.7,True,mr,0.1823393042338469
15,0.7,False,mr,0.15331365818981882
15,0.6,True,age,0.1803540020894684
15,0.6,False,age,0.2004857694115173
15,0.6,True,attn,0.1271682274645451
15,0.6,False,attn,0.10433714272880074
15,0.6,True,mr,0.18126102528353416
15,0.6,False,mr,0.18514066042467156
15,0.5,True,age,0.21257944498062314
15,0.5,False,age,0.21183685203538288
15,0.5,True,attn,0.1163556905776713
15,0.5,False,attn,0.12443133311626547
15,0.5,True,mr,0.1957592323353744
15,0.5,False,mr,0.19363739316428497
15,0.4,True,age,0.22008464149507814
15,0.4,False,age,0.20380260321517502
15,0.4,True,attn,0.14099163261816872
15,0.4,False,attn,0.13045383016620996
15,0.4,True,mr,0.2080718277504146
15,0.4,False,mr,0.22347880400211734
15,0.3,True,age,0.24278858583646473
15,0.3,False,age,0.2378532652367861
15,0.3,True,attn,0.13328983533540795
15,0.3,False,attn,0.12621022409417829
15,0.3,True,mr,0.23930256562668697
15,0.3,False,mr,0.24670262912215823
16,1.0,True,age,0.242052579998079
16,1.0,False,age,0.2091231304091742
16,1.0,True,attn,0.05741040881867897
16,1.0,False,attn,0.0500734327393424
16,1.0,True,mr,0.16307143484044562
16,1.0,False,mr,0.17610661434919905
16,0.9,True,age,0.19167038061459835
16,0.9,False,age,0.18101135727893886
16,0.9,True,attn,0.022913247489887784
16,0.9,False,attn,0.026446610455968165
16,0.9,True,mr,0.18445087160567286
16,0.9,False,mr,0.18599316650490383
16,0.8,True,age,0.176734415353052
16,0.8,False,age,0.20460917652104535
16,0.8,True,attn,0.07614959433811826
16,0.8,False,attn,0.05527113972960522
16,0.8,True,mr,0.18309383677941043
16,0.8,False,mr,0.18143390232153084
16,0.7,True,age,0.18578897348057355
16,0.7,False,age,0.19495473653285353
16,0.7,True,attn,0.09818900297413044
16,0.7,False,attn,0.09028840669539619
16,0.7,True,mr,0.1822863610507163
16,0.7,False,mr,0.16241773660721748
16,0.6,True,age,0.1959894852385708
16,0.6,False,age,0.1975098943153264
16,0.6,True,attn,0.10021886306575092
16,0.6,False,attn,0.12651967672094472
16,0.6,True,mr,0.1735542269732824
16,0.6,False,mr,0.15650697335933314
16,0.5,True,age,0.20093747590389738
16,0.5,False,age,0.19284435157004806
16,0.5,True,attn,0.12177433574664448
16,0.5,False,attn,0.1226315204562338
16,0.5,True,mr,0.21032380368593495
16,0.5,False,mr,0.19645574240711086
16,0.4,True,age,0.2108004798841473
16,0.4,False,age,0.22680974094174322
16,0.4,True,attn,0.11916296800857906
16,0.4,False,attn,0.1312367698155604
16,0.4,True,mr,0.22154788423266317
16,0.4,False,mr,0.2316144400369182
16,0.3,True,age,0.2411694829395766
16,0.3,False,age,0.24595607582172274
16,0.3,True,attn,0.12488389289068125
16,0.3,False,attn,0.12115948193718416
16,0.3,True,mr,0.2387622482018783
16,0.3,False,mr,0.23717070111486793
17,1.0,True,age,0.20421610065617865
17,1.0,False,age,0.22124618244060584
17,1.0,True,attn,0.03286216618607408
17,1.0,False,attn,0.050676359024095875
17,1.0,True,mr,0.15961786029555022
17,1.0,False,mr,0.19233890291095165
17,0.9,True,age,0.22244649539008787
17,0.9,False,age,0.22193558034827005
17,0.9,True,attn,0.04738190151218815
17,0.9,False,attn,0.03131647054659129
17,0.9,True,mr,0.17642087368553
17,0.9,False,mr,0.16368083406082298
17,0.8,True,age,0.21549098890210353
17,0.8,False,age,0.1870225320517121
17,0.8,True,attn,0.06838978244986452
17,0.8,False,attn,0.04825730372234807
17,0.8,True,mr,0.19194544130982108
17,0.8,False,mr,0.18303605817925597
17,0.7,True,age,0.19112214711604514
17,0.7,False,age,0.18589672985300287
17,0.7,True,attn,0.11121111274697235
17,0.7,False,attn,0.0948620254080088
17,0.7,True,mr,0.18866215538192604
17,0.7,False,mr,0.17916663801646204
17,0.6,True,age,0.20515579841783252
17,0.6,False,age,0.19567853310111177
17,0.6,True,attn,0.11431325411183542
17,0.6,False,attn,0.09467645299221539
17,0.6,True,mr,0.18348112561329344
17,0.6,False,mr,0.1802722889498164
17,0.5,True,age,0.21159790462707645
17,0.5,False,age,0.2055740810078899
17,0.5,True,attn,0.12048628239374339
17,0.5,False,attn,0.12145260147342359
17,0.5,True,mr,0.21021738130460116
17,0.5,False,mr,0.2137402386304365
17,0.4,True,age,0.20978763024694272
17,0.4,False,age,0.20710276465905358
17,0.4,True,attn,0.12257627329842112
17,0.4,False,attn,0.1334644854226498
17,0.4,True,mr,0.22392378271456503
17,0.4,False,mr,0.2216480562935123
17,0.3,True,age,0.23719434026342903
17,0.3,False,age,0.24810819382579366
17,0.3,True,attn,0.12468659160797707
17,0.3,False,attn,0.1254413685656752
17,0.3,True,mr,0.23968874724507258
17,0.3,False,mr,0.23962769413233143
18,1.0,True,age,0.2163174892690869
18,1.0,False,age,0.2341313256256517
18,1.0,True,attn,0.08139626775123249
18,1.0,False,attn,0.051360589293819
18,1.0,True,mr,0.18145014301854775
18,1.0,False,mr,0.16523823515328234
18,0.9,True,age,0.22625481979242057
18,0.9,False,age,0.22284113282431364
18,0.9,True,attn,0.07200079710755751
18,0.9,False,attn,0.01864056489831639
18,0.9,True,mr,0.15890009224394028
18,0.9,False,mr,0.1713089762482418
18,0.8,True,age,0.21257135694884244
18,0.8,False,age,0.18059024689365494
18,0.8,True,attn,0.06058115887286604
18,0.8,False,attn,0.05854622468292359
18,0.8,True,mr,0.16098298904545516
18,0.8,False,mr,0.1793346229393148
18,0.7,True,age,0.19495740405771297
18,0.7,False,age,0.19267051998077842
18,0.7,True,attn,0.09003720502814273
18,0.7,False,attn,0.0902499322807851
18,0.7,True,mr,0.1802940403910286
18,0.7,False,mr,0.16371353525226226
18,0.6,True,age,0.20761935261274414
18,0.6,False,age,0.201248880994268
18,0.6,True,attn,0.08542681672930522
18,0.6,False,attn,0.1185723889200022
18,0.6,True,mr,0.1865213033843713
18,0.6,False,mr,0.1803598375606745
18,0.5,True,age,0.2032693451902528
18,0.5,False,age,0.19887927275421574
18,0.5,True,attn,0.11715984167565775
18,0.5,False,attn,0.12979229981780452
18,0.5,True,mr,0.21218828938192782
18,0.5,False,mr,0.19547276294960123
18,0.4,True,age,0.21402677253214322
18,0.4,False,age,0.20304789945397209
18,0.4,True,attn,0.1309373855430297
18,0.4,False,attn,0.12535470310939856
18,0.4,True,mr,0.22494203780002822
18,0.4,False,mr,0.21497919565425314
18,0.3,True,age,0.24511124516840055
18,0.3,False,age,0.2379282888888316
18,0.3,True,attn,0.13574570932926697
18,0.3,False,attn,0.12670126590088507
18,0.3,True,mr,0.23583229675512096
18,0.3,False,mr,0.23870004518966464
19,1.0,True,age,0.23368292384421954
19,1.0,False,age,0.2244167802328791
19,1.0,True,attn,0.04879504814069128
19,1.0,False,attn,0.05061193530433277
19,1.0,True,mr,0.16172029310084352
19,1.0,False,mr,0.1979196155344521
19,0.9,True,age,0.1950079445816589
19,0.9,False,age,0.20248276350705063
19,0.9,True,attn,0.06814913131731046
19,0.9,False,attn,0.052900951090650544
19,0.9,True,mr,0.18559830824826698
19,0.9,False,mr,0.2002163684259937
19,0.8,True,age,0.17195221834189053
19,0.8,False,age,0.19147245291371376
19,0.8,True,attn,0.07177835863303031
19,0.8,False,attn,0.08240710087039298
19,0.8,True,mr,0.21741191355861486
19,0.8,False,mr,0.1839672637159095
19,0.7,True,age,0.2026356651454054
19,0.7,False,age,0.19283796746616452
19,0.7,True,attn,0.09622036747229257
19,0.7,False,attn,0.09436429229459967
19,0.7,True,mr,0.16768590817169685
19,0.7,False,mr,0.1709300085895471
19,0.6,True,age,0.1944051204887861
19,0.6,False,age,0.21044254167102244
19,0.6,True,attn,0.11434114538799386
19,0.6,False,attn,0.11283386596081114
19,0.6,True,mr,0.17716973388265664
19,0.6,False,mr,0.18794766519979042
19,0.5,True,age,0.21761472174659582
19,0.5,False,age,0.2092689621533328
19,0.5,True,attn,0.13812056958179286
19,0.5,False,attn,0.12854193374936004
19,0.5,True,mr,0.20368589214071273
19,0.5,False,mr,0.20448037461659332
19,0.4,True,age,0.2062219472291433
19,0.4,False,age,0.2096057522407321
19,0.4,True,attn,0.12785320091938
19,0.4,False,attn,0.1282729479594595
19,0.4,True,mr,0.2212627207817764
19,0.4,False,mr,0.236676701961833
19,0.3,True,age,0.2409792980019771
19,0.3,False,age,0.24108586532413168
19,0.3,True,attn,0.12216122954321675
19,0.3,False,attn,0.127145593958045
19,0.3,True,mr,0.23410068771039175
19,0.3,False,mr,0.2425019254421605
20,1.0,True,age,0.2533220109287099
20,1.0,False,age,0.21684458600403145
20,1.0,True,attn,0.05028161485521733
20,1.0,False,attn,0.02844485264405543
20,1.0,True,mr,0.1917009406097339
20,1.0,False,mr,0.184666661214063
20,0.9,True,age,0.22170860184701646
20,0.9,False,age,0.1862180887482187
20,0.9,True,attn,0.04165846946971745
20,0.9,False,attn,0.026496152122600133
20,0.9,True,mr,0.1815812808035843
20,0.9,False,mr,0.18900709477792127
20,0.8,True,age,0.20264742430289237
20,0.8,False,age,0.16763975525979935
20,0.8,True,attn,0.06838443773012651
20,0.8,False,attn,0.07843581372542101
20,0.8,True,mr,0.16467833326986903
20,0.8,False,mr,0.1778417748753482
20,0.7,True,age,0.18909970621360953
20,0.7,False,age,0.19880528108029855
20,0.7,True,attn,0.0982992042521923
20,0.7,False,attn,0.07288944031582738
20,0.7,True,mr,0.16720317266381354
20,0.7,False,mr,0.17994747298651137
20,0.6,True,age,0.2140766775045588
20,0.6,False,age,0.19517753816385552
20,0.6,True,attn,0.12087360043178517
20,0.6,False,attn,0.10417431520202669
20,0.6,True,mr,0.19424907053411145
20,0.6,False,mr,0.1715011594793567
20,0.5,True,age,0.21270207547346645
20,0.5,False,age,0.1828547902682977
20,0.5,True,attn,0.12809570998705927
20,0.5,False,attn,0.12272135761000631
20,0.5,True,mr,0.20196660877453954
20,0.5,False,mr,0.20581686252306164
20,0.4,True,age,0.21590810612105707
20,0.4,False,age,0.20572912103386526
20,0.4,True,attn,0.12863261780377822
20,0.4,False,attn,0.1346331645362486
20,0.4,True,mr,0.22155949051334456
20,0.4,False,mr,0.20786814472158133
20,0.3,True,age,0.23800045365649478
20,0.3,False,age,0.2394453191459003
20,0.3,True,attn,0.12583608497683912
20,0.3,False,attn,0.1275945957034084
20,0.3,True,mr,0.2308765347320665
20,0.3,False,mr,0.24085101334686954
21,1.0,True,age,0.2287417836501007
21,1.0,False,age,0.22989043938352033
21,1.0,True,attn,0.030279939527328055
21,1.0,False,attn,0.06205383784279547
21,1.0,True,mr,0.20281349530828405
21,1.0,False,mr,0.1837225349984344
21,0.9,True,age,0.2230855061748072
21,0.9,False,age,0.21572240774677362
21,0.9,True,attn,0.06009598121060973
21,0.9,False,attn,0.028251720482772198
21,0.9,True,mr,0.18024318287768598
21,0.9,False,mr,0.20096963955499414
21,0.8,True,age,0.17225391783684155
21,0.8,False,age,0.1972578749098059
21,0.8,True,attn,0.07413292781859504
21,0.8,False,attn,0.06255479239050839
21,0.8,True,mr,0.16867499713504988
21,0.8,False,mr,0.17091052663930686
21,0.7,True,age,0.175061107041789
21,0.7,False,age,0.19355582418138131
21,0.7,True,attn,0.08731897709208701
21,0.7,False,attn,0.08639445678664073
21,0.7,True,mr,0.18552612475222766
21,0.7,False,mr,0.17039341107660305
21,0.6,True,age,0.19177111858494597
21,0.6,False,age,0.20583630332761424
21,0.6,True,attn,0.09875651324483589
21,0.6,False,attn,0.11364024573780994
21,0.6,True,mr,0.1798018252785283
21,0.6,False,mr,0.1755074636363854
21,0.5,True,age,0.21458569214440804
21,0.5,False,age,0.2041340507708629
21,0.5,True,attn,0.12946369393100943
21,0.5,False,attn,0.1305034271967884
21,0.5,True,mr,0.21450999471037854
21,0.5,False,mr,0.21247899342680965
21,0.4,True,age,0.20880063851373704
21,0.4,False,age,0.21121840778498657
21,0.4,True,attn,0.12415389206936596
21,0.4,False,attn,0.12032850411895062
21,0.4,True,mr,0.2230141307811103
21,0.4,False,mr,0.22173892004955043
21,0.3,True,age,0.25195370549044294
21,0.3,False,age,0.2405272711737518
21,0.3,True,attn,0.13029925056476097
21,0.3,False,attn,0.14225233102543802
21,0.3,True,mr,0.246680751570548
21,0.3,False,mr,0.23709760581560899
22,1.0,True,age,0.2354950753374209
22,1.0,False,age,0.2146939267081154
22,1.0,True,attn,0.07341513605500374
22,1.0,False,attn,0.045978368207555464
22,1.0,True,mr,0.1829215127165971
22,1.0,False,mr,0.1803932437424894
22,0.9,True,age,0.20837179828627864
22,0.9,False,age,0.21239329544168095
22,0.9,True,attn,0.07207979621754937
22,0.9,False,attn,0.05566455931194268
22,0.9,True,mr,0.17697762813207168
22,0.9,False,mr,0.18033807162968093
22,0.8,True,age,0.20819232989008984
22,0.8,False,age,0.20111713974696835
22,0.8,True,attn,0.09342533597225557
22,0.8,False,attn,0.05482899724849037
22,0.8,True,mr,0.18506418986331527
22,0.8,False,mr,0.17916609543875675
22,0.7,True,age,0.20592685652075504
22,0.7,False,age,0.1816184792487261
22,0.7,True,attn,0.09751613898306057
22,0.7,False,attn,0.10874753957229724
22,0.7,True,mr,0.17367684612281334
22,0.7,False,mr,0.15468273835230667
22,0.6,True,age,0.20589269094545726
22,0.6,False,age,0.2081443012152675
22,0.6,True,attn,0.11422298445865138
22,0.6,False,attn,0.08638440669282546
22,0.6,True,mr,0.17551427581620913
22,0.6,False,mr,0.17307760761679275
22,0.5,True,age,0.2084421701716405
22,0.5,False,age,0.2155611317135156
22,0.5,True,attn,0.1296139660082172
22,0.5,False,attn,0.127530677695555
22,0.5,True,mr,0.19115496125254877
22,0.5,False,mr,0.199982232203271
22,0.4,True,age,0.20897232424460835
22,0.4,False,age,0.21084624322428153
22,0.4,True,attn,0.12585381248604044
22,0.4,False,attn,0.13024269001245115
22,0.4,True,mr,0.2228884148460675
22,0.4,False,mr,0.2233717908428098
22,0.3,True,age,0.25370574684868047
22,0.3,False,age,0.24921085776977156
22,0.3,True,attn,0.12712364682403515
22,0.3,False,attn,0.12896428978073954
22,0.3,True,mr,0.24459352854576727
22,0.3,False,mr,0.23898890490524693
23,1.0,True,age,0.22458360051962412
23,1.0,False,age,0.2322307858929263
23,1.0,True,attn,0.05509144017135231
23,1.0,False,attn,0.0490039415382921
23,1.0,True,mr,0.17490042149704726
23,1.0,False,mr,0.18395892450736145
23,0.9,True,age,0.21121880794239012
23,0.9,False,age,0.2174621962399563
23,0.9,True,attn,0.05318447474669915
23,0.9,False,attn,0.03638108346576858
23,0.9,True,mr,0.14712896230696734
23,0.9,False,mr,0.17330708492858637
23,0.8,True,age,0.19533659844859647
23,0.8,False,age,0.19699066835841927
23,0.8,True,attn,0.06789492516798125
23,0.8,False,attn,0.07662711487151719
23,0.8,True,mr,0.17440970365618153
23,0.8,False,mr,0.17228314384244275
23,0.7,True,age,0.1911542391321436
23,0.7,False,age,0.18338709543175657
23,0.7,True,attn,0.12656556318285508
23,0.7,False,attn,0.08890306552975014
23,0.7,True,mr,0.18226101379577825
23,0.7,False,mr,0.16591984192529022
23,0.6,True,age,0.2133242004658801
23,0.6,False,age,0.2029776223922214
23,0.6,True,attn,0.12000130671883126
23,0.6,False,attn,0.11780837745281766
23,0.6,True,mr,0.19672734444942347
23,0.6,False,mr,0.17896728298782588
23,0.5,True,age,0.21533361928218578
23,0.5,False,age,0.21332709296303506
23,0.5,True,attn,0.13098898464013636
23,0.5,False,attn,0.12557548529983786
23,0.5,True,mr,0.21017488013115204
23,0.5,False,mr,0.19529973116392488
23,0.4,True,age,0.2136640868942102
23,0.4,False,age,0.20178756985898816
23,0.4,True,attn,0.12364882421808361
23,0.4,False,attn,0.12915677069663575
23,0.4,True,mr,0.23440425771458478
23,0.4,False,mr,0.23344389979633767
23,0.3,True,age,0.24808442781131052
23,0.3,False,age,0.2496561900470639
23,0.3,True,attn,0.13749205933293504
23,0.3,False,attn,0.12866777378016792
23,0.3,True,mr,0.23655323396123498
23,0.3,False,mr,0.23839269915185143
24,1.0,True,age,0.21541535408555101
24,1.0,False,age,0.22334251991512744
24,1.0,True,attn,0.07125094770073372
24,1.0,False,attn,0.0449910452124227
24,1.0,True,mr,0.18712847662552423
24,1.0,False,mr,0.18258772123936293
24,0.9,True,age,0.18201065837077054
24,0.9,False,age,0.21778454126389732
24,0.9,True,attn,0.05369940023829046
24,0.9,False,attn,0.03200772638952692
24,0.9,True,mr,0.20230096919587678
24,0.9,False,mr,0.18073410917131705
24,0.8,True,age,0.19398778463568117
24,0.8,False,age,0.1984134485713801
24,0.8,True,attn,0.06774661888920526
24,0.8,False,attn,0.0731452793443275
24,0.8,True,mr,0.1867091713709631
24,0.8,False,mr,0.19589990310937516
24,0.7,True,age,0.19012342261870938
24,0.7,False,age,0.18721095728042395
24,0.7,True,attn,0.08674969059128945
24,0.7,False,attn,0.09944564024194931
24,0.7,True,mr,0.164109537924585
24,0.7,False,mr,0.1848467388416793
24,0.6,True,age,0.19675229071654532
24,0.6,False,age,0.18863432509626743
24,0.6,True,attn,0.13114516909673576
24,0.6,False,attn,0.09563742452696747
24,0.6,True,mr,0.19324943873770983
24,0.6,False,mr,0.17893620687984976
24,0.5,True,age,0.19757795151346721
24,0.5,False,age,0.19705778211199235
24,0.5,True,attn,0.12062983017201141
24,0.5,False,attn,0.118892866751525
24,0.5,True,mr,0.21487100040311757
24,0.5,False,mr,0.19891807165785744
24,0.4,True,age,0.21965423620405483
24,0.4,False,age,0.20509095950321815
24,0.4,True,attn,0.13617249187097516
24,0.4,False,attn,0.12087410716846986
24,0.4,True,mr,0.23077653147582533
24,0.4,False,mr,0.2141162775179974
24,0.3,True,age,0.24362841959298567
24,0.3,False,age,0.2481902726239469
24,0.3,True,attn,0.1169791280364962
24,0.3,False,attn,0.13108682080338224
24,0.3,True,mr,0.2404586313753494
24,0.3,False,mr,0.23940556894081047
25,1.0,True,age,0.2441496510971341
25,1.0,False,age,0.2376331958538155
25,1.0,True,attn,0.06289270748173711
25,1.0,False,attn,0.06934385461298437
25,1.0,True,mr,0.1675648123922473
25,1.0,False,mr,0.19097715607366628
25,0.9,True,age,0.23949036528690443
25,0.9,False,age,0.2208803873433257
25,0.9,True,attn,0.05171243199728579
25,0.9,False,attn,0.034077342065100144
25,0.9,True,mr,0.19439647563742793
25,0.9,False,mr,0.16990230987039243
25,0.8,True,age,0.21015539595413524
25,0.8,False,age,0.2028734133831849
25,0.8,True,attn,0.04510247875606735
25,0.8,False,attn,0.06106398947947782
25,0.8,True,mr,0.1748216970279396
25,0.8,False,mr,0.18756203986420555
25,0.7,True,age,0.20168627707879358
25,0.7,False,age,0.18621861496589945
25,0.7,True,attn,0.09702248437347549
25,0.7,False,attn,0.08381860610549592
25,0.7,True,mr,0.1736389973344839
25,0.7,False,mr,0.15641471037290744
25,0.6,True,age,0.20530897317571517
25,0.6,False,age,0.20224241457622694
25,0.6,True,attn,0.1106425560363292
25,0.6,False,attn,0.10353018113916997
25,0.6,True,mr,0.17378049126281228
25,0.6,False,mr,0.19310461664309042
25,0.5,True,age,0.20311682135740025
25,0.5,False,age,0.19968184629196528
25,0.5,True,attn,0.13283719201575547
25,0.5,False,attn,0.11466022248985068
25,0.5,True,mr,0.20266245627801577
25,0.5,False,mr,0.2135693063466774
25,0.4,True,age,0.21329344518780524
25,0.4,False,age,0.20443022479546774
25,0.4,True,attn,0.13507632122205734
25,0.4,False,attn,0.13149903847049613
25,0.4,True,mr,0.22770073744896008
25,0.4,False,mr,0.23883348164478962
25,0.3,True,age,0.25334469426807527
25,0.3,False,age,0.24799847432934502
25,0.3,True,attn,0.1336657692230231
25,0.3,False,attn,0.1361318543351051
25,0.3,True,mr,0.24210624370588305
25,0.3,False,mr,0.23450312086436234
26,1.0,True,age,0.22256425624172077
26,1.0,False,age,0.2299175704000573
26,1.0,True,attn,0.05565977489903013
26,1.0,False,attn,0.04653873746024398
26,1.0,True,mr,0.20312698126052658
26,1.0,False,mr,0.14999539365790548
26,0.9,True,age,0.2224241501804401
26,0.9,False,age,0.21147814266507917
26,0.9,True,attn,0.05329116647001802
26,0.9,False,attn,0.05018719080879991
26,0.9,True,mr,0.16831854316878675
26,0.9,False,mr,0.16814262697595078
26,0.8,True,age,0.18246208819456394
26,0.8,False,age,0.1688215451752499
26,0.8,True,attn,0.10619213521639255
26,0.8,False,attn,0.05641679728362969
26,0.8,True,mr,0.1843019921339371
26,0.8,False,mr,0.18852711965535457
26,0.7,True,age,0.19460489621701202
26,0.7,False,age,0.1939852888226708
26,0.7,True,attn,0.07083872262610118
26,0.7,False,attn,0.08655587963368085
26,0.7,True,mr,0.17129879653536464
26,0.7,False,mr,0.16944422132993966
26,0.6,True,age,0.1991356781618107
26,0.6,False,age,0.19784119100604688
26,0.6,True,attn,0.12592576211406933
26,0.6,False,attn,0.07833152062299918
26,0.6,True,mr,0.1840753310244223
26,0.6,False,mr,0.17895633122973575
26,0.5,True,age,0.212009292814161
26,0.5,False,age,0.20399395073518198
26,0.5,True,attn,0.11852621013599748
26,0.5,False,attn,0.11963276165928502
26,0.5,True,mr,0.21920346922346848
26,0.5,False,mr,0.20394190996036773
26,0.4,True,age,0.2207516408137373
26,0.4,False,age,0.20389383077356138
26,0.4,True,attn,0.12838293687643654
26,0.4,False,attn,0.13673765926324108
26,0.4,True,mr,0.22574294912929888
26,0.4,False,mr,0.21731878670388408
26,0.3,True,age,0.25168876841643073
26,0.3,False,age,0.24427133717780522
26,0.3,True,attn,0.13516153823590432
26,0.3,False,attn,0.1223631086157506
26,0.3,True,mr,0.2510721918178143
26,0.3,False,mr,0.23888241574708602
27,1.0,True,age,0.24203542655961993
27,1.0,False,age,0.21378598524203157
27,1.0,True,attn,0.05223755376669375
27,1.0,False,attn,0.06694147747547541
27,1.0,True,mr,0.19597194891892372
27,1.0,False,mr,0.14841138575048127
27,0.9,True,age,0.22756155294458133
27,0.9,False,age,0.21947310495443229
27,0.9,True,attn,0.03876450453424218
27,0.9,False,attn,0.04670154305603427
27,0.9,True,mr,0.19759070600419407
27,0.9,False,mr,0.1680827428687833
27,0.8,True,age,0.2130411992704432
27,0.8,False,age,0.20807058683252275
27,0.8,True,attn,0.06433908634787747
27,0.8,False,attn,0.04686073193067062
27,0.8,True,mr,0.17299208697802432
27,0.8,False,mr,0.16678962228816133
27,0.7,True,age,0.20660733083253338
27,0.7,False,age,0.19207997864889856
27,0.7,True,attn,0.09465789595909757
27,0.7,False,attn,0.06653859874853575
27,0.7,True,mr,0.17997604381710022
27,0.7,False,mr,0.18530296731832047
27,0.6,True,age,0.19720315622677212
27,0.6,False,age,0.19842601013220054
27,0.6,True,attn,0.129025328803872
27,0.6,False,attn,0.11023083106483138
27,0.6,True,mr,0.19001253795695458
27,0.6,False,mr,0.1880329547730609
27,0.5,True,age,0.2002835111857828
27,0.5,False,age,0.19657712936190982
27,0.5,True,attn,0.13096847046892918
27,0.5,False,attn,0.12843016760570167
27,0.5,True,mr,0.2081169425628624
27,0.5,False,mr,0.20820708559374904
27,0.4,True,age,0.21510942511927594
27,0.4,False,age,0.22371597348367464
27,0.4,True,attn,0.1254349002369932
27,0.4,False,attn,0.12440264728192155
27,0.4,True,mr,0.22370273062170018
27,0.4,False,mr,0.22542904887763798
27,0.3,True,age,0.24470396157535046
27,0.3,False,age,0.2410583800337994
27,0.3,True,attn,0.13188142703807773
27,0.3,False,attn,0.12932818906033736
27,0.3,True,mr,0.2445613124904441
27,0.3,False,mr,0.2467154867925816
28,1.0,True,age,0.22393214088881097
28,1.0,False,age,0.18703259793052168
28,1.0,True,attn,0.03827952666909518
28,1.0,False,attn,0.04275341928750432
28,1.0,True,mr,0.17223881898354074
28,1.0,False,mr,0.1923505203473673
28,0.9,True,age,0.2362161998249364
28,0.9,False,age,0.20590012825282886
28,0.9,True,attn,0.05011659393534117
28,0.9,False,attn,0.0452131360224248
28,0.9,True,mr,0.18180019794511146
28,0.9,False,mr,0.15691628673281185
28,0.8,True,age,0.18313442733869784
28,0.8,False,age,0.20823171897517911
28,0.8,True,attn,0.04501625969253608
28,0.8,False,attn,0.06420460177382203
28,0.8,True,mr,0.19186715424139225
28,0.8,False,mr,0.1674294511586464
28,0.7,True,age,0.19452380802401995
28,0.7,False,age,0.20045362244736792
28,0.7,True,attn,0.09998242977380052
28,0.7,False,attn,0.08469392230591674
28,0.7,True,mr,0.1822554312681867
28,0.7,False,mr,0.17363303658797133
28,0.6,True,age,0.20490033586935905
28,0.6,False,age,0.20894343103935575
28,0.6,True,attn,0.12549723010414252
28,0.6,False,attn,0.11727637471634729
28,0.6,True,mr,0.19031406520960573
28,0.6,False,mr,0.18106631580791535
28,0.5,True,age,0.1938336485443119
28,0.5,False,age,0.20647523805344764
28,0.5,True,attn,0.13524789309341004
28,0.5,False,attn,0.11945022066201255
28,0.5,True,mr,0.2024996584657328
28,0.5,False,mr,0.19887598552794847
28,0.4,True,age,0.20656062881263654
28,0.4,False,age,0.21471918187717834
28,0.4,True,attn,0.13957887353126675
28,0.4,False,attn,0.12875605306523624
28,0.4,True,mr,0.22600308563672358
28,0.4,False,mr,0.22257970343548736
28,0.3,True,age,0.24575480166045896
28,0.3,False,age,0.24798722262834758
28,0.3,True,attn,0.12775832656854766
28,0.3,False,attn,0.11945093749069204
28,0.3,True,mr,0.23735482191409513
28,0.3,False,mr,0.23868208010142655
29,1.0,True,age,0.23170658436878103
29,1.0,False,age,0.23471047161514502
29,1.0,True,attn,0.04533044113692904
29,1.0,False,attn,0.041702372023101904
29,1.0,True,mr,0.21017445952630992
29,1.0,False,mr,0.17704432763603856
29,0.9,True,age,0.24785229332180367
29,0.9,False,age,0.22408741675821797
29,0.9,True,attn,0.05781639392104697
29,0.9,False,attn,0.0302003016143544
29,0.9,True,mr,0.20150632148712067
29,0.9,False,mr,0.17383192753351018
29,0.8,True,age,0.18110591701201673
29,0.8,False,age,0.20283750952897375
29,0.8,True,attn,0.0957869033464065
29,0.8,False,attn,0.06444972209994464
29,0.8,True,mr,0.19164081472852537
29,0.8,False,mr,0.17263898939467273
29,0.7,True,age,0.19803139342769843
29,0.7,False,age,0.18501071252610002
29,0.7,True,attn,0.10707463788207777
29,0.7,False,attn,0.09986630996734756
29,0.7,True,mr,0.18342130784556518
29,0.7,False,mr,0.17427517182398278
29,0.6,True,age,0.20143536203553755
29,0.6,False,age,0.19234081770401723
29,0.6,True,attn,0.11053886619382877
29,0.6,False,attn,0.08813224620803006
